,image_path,class_id
2146,.\train\00032\01958_00002.png,32
2147,.\train\00033\00339_00000.png,33
2148,.\train\00033\00339_00001.png,33
2149,.\train\00033\00339_00002.png,33
2150,.\train\00033\00340_00000.png,33
2151,.\train\00033\00340_00001.png,33
2152,.\train\00033\00340_00002.png,33
2153,.\train\00033\00343_00000.png,33
2154,.\train\00033\00343_00001.png,33
2155,.\train\00033\00343_00002.png,33
2156,.\train\00033\00586_00000.png,33
2157,.\train\00033\00586_00001.png,33
2158,.\train\00033\00586_00002.png,33
2159,.\train\00034\00153_00000.png,34
2160,.\train\00034\00153_00001.png,34
2161,.\train\00034\00153_00002.png,34
2162,.\train\00034\00370_00000.png,34
2163,.\train\00034\00370_00001.png,34
2164,.\train\00034\00370_00002.png,34
2165,.\train\00034\00561_00000.png,34
2166,.\train\00034\00561_00001.png,34
2167,.\train\00034\00561_00002.png,34
2168,.\train\00034\00565_00000.png,34
2169,.\train\00034\00565_00001.png,34
2170,.\train\00034\00565_00002.png,34
2171,.\train\00034\01142_00000.png,34
2172,.\train\00034\01142_00001.png,34
2173,.\train\00034\01142_00002.png,34
2174,.\train\00034\01214_00000.png,34
2175,.\train\00034\01214_00001.png,34
2176,.\train\00034\01214_00002.png,34
2177,.\train\00034\01218_00000.png,34
2178,.\train\00034\01218_00001.png,34
2179,.\train\00034\01218_00002.png,34
2180,.\train\00034\01240_00000.png,34
2181,.\train\00034\01240_00001.png,34
2182,.\train\00034\01240_00002.png,34
2183,.\train\00034\01241_00000.png,34
2184,.\train\00034\01241_00001.png,34
2185,.\train\00034\01241_00002.png,34
2186,.\train\00034\01259_00000.png,34
2187,.\train\00034\01259_00001.png,34
2188,.\train\00034\01259_00002.png,34
2189,.\train\00034\01259_00003.png,34
2190,.\train\00034\01260_00000.png,34
2191,.\train\00034\01260_00001.png,34
2192,.\train\00034\01260_00002.png,34
2193,.\train\00034\01418_00000.png,34
2194,.\train\00034\01418_00001.png,34
2195,.\train\00034\01418_00002.png,34
2196,.\train\00034\01643_00000.png,34
2197,.\train\00034\01643_00001.png,34
2198,.\train\00034\01643_00002.png,34
2199,.\train\00034\01646_00000.png,34
2200,.\train\00034\01646_00001.png,34
2201,.\train\00034\01646_00002.png,34
2202,.\train\00034\01890_00000.png,34
2203,.\train\00034\01890_00001.png,34
2204,.\train\00034\01890_00002.png,34
2205,.\train\00035\00020_00000.png,35
2206,.\train\00035\00020_00001.png,35
2207,.\train\00035\00020_00002.png,35
2208,.\train\00035\00031_00000.png,35
2209,.\train\00035\00031_00001.png,35
2210,.\train\00035\00031_00002.png,35
2211,.\train\00035\00345_00000.png,35
2212,.\train\00035\00345_00001.png,35
2213,.\train\00035\00345_00002.png,35
2214,.\train\00035\00359_00000.png,35
2215,.\train\00035\00359_00001.png,35
2216,.\train\00035\00359_00002.png,35
2217,.\train\00035\00360_00000.png,35
2218,.\train\00035\00360_00001.png,35
2219,.\train\00035\00360_00002.png,35
2220,.\train\00035\00378_00000.png,35
2221,.\train\00035\00378_00001.png,35
2222,.\train\00035\00378_00002.png,35
2223,.\train\00035\00481_00000.png,35
2224,.\train\00035\00481_00001.png,35
2225,.\train\00035\00481_00002.png,35
2226,.\train\00035\00585_00000.png,35
2227,.\train\00035\00585_00001.png,35
2228,.\train\00035\00585_00002.png,35
2229,.\train\00035\00588_00000.png,35
2230,.\train\00035\00588_00001.png,35
2231,.\train\00035\00588_00002.png,35
2232,.\train\00035\00592_00000.png,35
2233,.\train\00035\00592_00001.png,35
2234,.\train\00035\00592_00002.png,35
2235,.\train\00035\00707_00000.png,35
2236,.\train\00035\00707_00001.png,35
2237,.\train\00035\00707_00002.png,35
2238,.\train\00035\00722_00000.png,35
2239,.\train\00035\00722_00001.png,35
2240,.\train\00035\00722_00002.png,35
2241,.\train\00035\01216_00000.png,35
2242,.\train\00035\01216_00001.png,35
2243,.\train\00035\01216_00002.png,35
2244,.\train\00035\01294_00000.png,35
2245,.\train\00035\01294_00001.png,35
2246,.\train\00035\01294_00002.png,35
2247,.\train\00035\01299_00000.png,35
2248,.\train\00035\01299_00001.png,35
2249,.\train\00035\01299_00002.png,35
2250,.\train\00035\01324_00000.png,35
2251,.\train\00035\01324_00001.png,35
2252,.\train\00035\01324_00002.png,35
2253,.\train\00035\01600_00000.png,35
2254,.\train\00035\01600_00001.png,35
2255,.\train\00035\01600_00002.png,35
2256,.\train\00035\01661_00000.png,35
2257,.\train\00035\01661_00001.png,35
2258,.\train\00035\01661_00002.png,35
2259,.\train\00035\01677_00000.png,35
2260,.\train\00035\01677_00001.png,35
2261,.\train\00035\01677_00002.png,35
2262,.\train\00035\01711_00000.png,35
2263,.\train\00035\01711_00001.png,35
2264,.\train\00035\01711_00002.png,35
2265,.\train\00036\00564_00000.png,36
2266,.\train\00036\00564_00001.png,36
2267,.\train\00036\00564_00002.png,36
2268,.\train\00036\00676_00000.png,36
2269,.\train\00036\00676_00001.png,36
2270,.\train\00036\00676_00002.png,36
2271,.\train\00036\01285_00000.png,36
2272,.\train\00036\01285_00001.png,36
2273,.\train\00036\01285_00002.png,36
2274,.\train\00036\01457_00000.png,36
2275,.\train\00036\01457_00001.png,36
2276,.\train\00036\01457_00002.png,36
2277,.\train\00036\01606_00000.png,36
2278,.\train\00036\01606_00001.png,36
2279,.\train\00036\01606_00002.png,36
2280,.\train\00036\01687_00000.png,36
2281,.\train\00036\01687_00001.png,36
2282,.\train\00036\01687_00002.png,36
2283,.\train\00037\00099_00000.png,37
2284,.\train\00037\00099_00001.png,37
2285,.\train\00037\00099_00002.png,37
2286,.\train\00037\00100_00000.png,37
2287,.\train\00037\00163_00000.png,37
2288,.\train\00037\00163_00001.png,37
2289,.\train\00037\00163_00002.png,37
2290,.\train\00037\00164_00000.png,37
2291,.\train\00037\00164_00001.png,37
2292,.\train\00037\00164_00002.png,37
2293,.\train\00037\00167_00000.png,37
2294,.\train\00037\00167_00001.png,37
2295,.\train\00037\00167_00002.png,37
2296,.\train\00037\00168_00000.png,37
2297,.\train\00037\00168_00001.png,37
2298,.\train\00037\00168_00002.png,37
2299,.\train\00037\00807_00000.png,37
2300,.\train\00037\00807_00001.png,37
2301,.\train\00037\00807_00002.png,37
2302,.\train\00037\00808_00000.png,37
2303,.\train\00037\00808_00001.png,37
2304,.\train\00037\00808_00002.png,37
2305,.\train\00037\00809_00000.png,37
2306,.\train\00037\00809_00001.png,37
2307,.\train\00037\00809_00002.png,37
2308,.\train\00037\00810_00000.png,37
2309,.\train\00037\00810_00001.png,37
2310,.\train\00037\00810_00002.png,37
2311,.\train\00037\00917_00000.png,37
2312,.\train\00037\00917_00001.png,37
2313,.\train\00037\00917_00002.png,37
2314,.\train\00037\00917_00003.png,37
2315,.\train\00037\00917_00004.png,37
2316,.\train\00037\00917_00005.png,37
2317,.\train\00037\00917_00006.png,37
2318,.\train\00037\00917_00007.png,37
2319,.\train\00037\00973_00000.png,37
2320,.\train\00037\00973_00001.png,37
2321,.\train\00037\00973_00002.png,37
2322,.\train\00037\00973_00003.png,37
2323,.\train\00037\00974_00000.png,37
2324,.\train\00037\00974_00001.png,37
2325,.\train\00037\00974_00002.png,37
2326,.\train\00037\00975_00000.png,37
2327,.\train\00037\00975_00001.png,37
2328,.\train\00037\00975_00002.png,37
2329,.\train\00037\00975_00003.png,37
2330,.\train\00037\00976_00000.png,37
2331,.\train\00037\00976_00001.png,37
2332,.\train\00037\00976_00002.png,37
2333,.\train\00037\01311_00000.png,37
2334,.\train\00037\01311_00001.png,37
2335,.\train\00037\01311_00002.png,37
2336,.\train\00037\01313_00000.png,37
2337,.\train\00037\01313_00001.png,37
2338,.\train\00037\01313_00002.png,37
2339,.\train\00037\01317_00000.png,37
2340,.\train\00037\01317_00001.png,37
2341,.\train\00037\01317_00002.png,37
2342,.\train\00037\01318_00000.png,37
2343,.\train\00037\01318_00001.png,37
2344,.\train\00037\01318_00002.png,37
2345,.\train\00037\01319_00000.png,37
2346,.\train\00037\01319_00001.png,37
2347,.\train\00037\01319_00002.png,37
2348,.\train\00037\01344_00000.png,37
2349,.\train\00037\01344_00001.png,37
2350,.\train\00037\01344_00002.png,37
2351,.\train\00037\01345_00000.png,37
2352,.\train\00037\01345_00001.png,37
2353,.\train\00037\01345_00002.png,37
2354,.\train\00037\01346_00000.png,37
2355,.\train\00037\01346_00001.png,37
2356,.\train\00037\01346_00002.png,37
2357,.\train\00037\01349_00000.png,37
2358,.\train\00037\01349_00001.png,37
2359,.\train\00037\01349_00002.png,37
2360,.\train\00037\01352_00000.png,37
2361,.\train\00037\01352_00001.png,37
2362,.\train\00037\01352_00002.png,37
2363,.\train\00037\01354_00000.png,37
2364,.\train\00037\01354_00001.png,37
2365,.\train\00037\01354_00002.png,37
2366,.\train\00037\01355_00000.png,37
2367,.\train\00037\01355_00001.png,37
2368,.\train\00037\01355_00002.png,37
2369,.\train\00037\01459_00000.png,37
2370,.\train\00037\01459_00001.png,37
2371,.\train\00037\01459_00002.png,37
2372,.\train\00037\01460_00000.png,37
2373,.\train\00037\01460_00001.png,37
2374,.\train\00037\01460_00002.png,37
2375,.\train\00037\01808_00000.png,37
2376,.\train\00037\01808_00001.png,37
2377,.\train\00037\01808_00002.png,37
2378,.\train\00037\01875_00000.png,37
2379,.\train\00037\01875_00001.png,37
2380,.\train\00037\01875_00002.png,37
2381,.\train\00038\00004_00000.png,38
2382,.\train\00038\00004_00001.png,38
2383,.\train\00038\00004_00002.png,38
2384,.\train\00038\00005_00000.png,38
2385,.\train\00038\00005_00001.png,38
2386,.\train\00038\00005_00002.png,38
2387,.\train\00038\00049_00000.png,38
2388,.\train\00038\00049_00001.png,38
2389,.\train\00038\00049_00002.png,38
2390,.\train\00038\00052_00000.png,38
2391,.\train\00038\00052_00001.png,38
2392,.\train\00038\00052_00002.png,38
2393,.\train\00038\00059_00000.png,38
2394,.\train\00038\00059_00001.png,38
2395,.\train\00038\00059_00002.png,38
2396,.\train\00038\00061_00000.png,38
2397,.\train\00038\00061_00001.png,38
2398,.\train\00038\00061_00002.png,38
2399,.\train\00038\00067_00000.png,38
2400,.\train\00038\00067_00001.png,38
2401,.\train\00038\00067_00002.png,38
2402,.\train\00038\00075_00000.png,38
2403,.\train\00038\00075_00001.png,38
2404,.\train\00038\00075_00002.png,38
2405,.\train\00038\00171_00000.png,38
2406,.\train\00038\00171_00001.png,38
2407,.\train\00038\00171_00002.png,38
2408,.\train\00038\00192_00000.png,38
2409,.\train\00038\00192_00001.png,38
2410,.\train\00038\00192_00002.png,38
2411,.\train\00038\00392_00000.png,38
2412,.\train\00038\00392_00001.png,38
2413,.\train\00038\00392_00002.png,38
2414,.\train\00038\00393_00000.png,38
2415,.\train\00038\00393_00001.png,38
2416,.\train\00038\00393_00002.png,38
2417,.\train\00038\00395_00000.png,38
2418,.\train\00038\00395_00001.png,38
2419,.\train\00038\00395_00002.png,38
2420,.\train\00038\00406_00000.png,38
2421,.\train\00038\00406_00001.png,38
2422,.\train\00038\00406_00002.png,38
2423,.\train\00038\00416_00000.png,38
2424,.\train\00038\00416_00001.png,38
2425,.\train\00038\00416_00002.png,38
2426,.\train\00038\00418_00000.png,38
2427,.\train\00038\00418_00001.png,38
2428,.\train\00038\00418_00002.png,38
2429,.\train\00038\00434_00000.png,38
2430,.\train\00038\00434_00001.png,38
2431,.\train\00038\00434_00002.png,38
2432,.\train\00038\00438_00000.png,38
2433,.\train\00038\00438_00001.png,38
2434,.\train\00038\00438_00002.png,38
2435,.\train\00038\00446_00000.png,38
2436,.\train\00038\00446_00001.png,38
2437,.\train\00038\00446_00002.png,38
2438,.\train\00038\00448_00000.png,38
2439,.\train\00038\00448_00001.png,38
2440,.\train\00038\00448_00002.png,38
2441,.\train\00038\00452_00000.png,38
2442,.\train\00038\00452_00001.png,38
2443,.\train\00038\00452_00002.png,38
2444,.\train\00038\00453_00000.png,38
2445,.\train\00038\00453_00001.png,38
2446,.\train\00038\00453_00002.png,38
2447,.\train\00038\00462_00000.png,38
2448,.\train\00038\00462_00001.png,38
2449,.\train\00038\00462_00002.png,38
2450,.\train\00038\00463_00000.png,38
2451,.\train\00038\00463_00001.png,38
2452,.\train\00038\00463_00002.png,38
2453,.\train\00038\00466_00000.png,38
2454,.\train\00038\00466_00001.png,38
2455,.\train\00038\00466_00002.png,38
2456,.\train\00038\00473_00000.png,38
2457,.\train\00038\00473_00001.png,38
2458,.\train\00038\00473_00002.png,38
2459,.\train\00038\00552_00000.png,38
2460,.\train\00038\00552_00001.png,38
2461,.\train\00038\00552_00002.png,38
2462,.\train\00038\00574_00000.png,38
2463,.\train\00038\00574_00001.png,38
2464,.\train\00038\00574_00002.png,38
2465,.\train\00038\00653_00000.png,38
2466,.\train\00038\00653_00001.png,38
2467,.\train\00038\00653_00002.png,38
2468,.\train\00038\00655_00000.png,38
2469,.\train\00038\00655_00001.png,38
2470,.\train\00038\00655_00002.png,38
2471,.\train\00038\00667_00000.png,38
2472,.\train\00038\00667_00001.png,38
2473,.\train\00038\00667_00002.png,38
2474,.\train\00038\00669_00000.png,38
2475,.\train\00038\00669_00001.png,38
2476,.\train\00038\00677_00000.png,38
2477,.\train\00038\00677_00001.png,38
2478,.\train\00038\00677_00002.png,38
2479,.\train\00038\00686_00000.png,38
2480,.\train\00038\00686_00001.png,38
2481,.\train\00038\00686_00002.png,38
2482,.\train\00038\00693_00000.png,38
2483,.\train\00038\00693_00001.png,38
2484,.\train\00038\00693_00002.png,38
2485,.\train\00038\00694_00000.png,38
2486,.\train\00038\00694_00001.png,38
2487,.\train\00038\00694_00002.png,38
2488,.\train\00038\00714_00000.png,38
2489,.\train\00038\00714_00001.png,38
2490,.\train\00038\00714_00002.png,38
2491,.\train\00038\00732_00000.png,38
2492,.\train\00038\00732_00001.png,38
2493,.\train\00038\00732_00002.png,38
2494,.\train\00038\00733_00000.png,38
2495,.\train\00038\00733_00001.png,38
2496,.\train\00038\00733_00002.png,38
2497,.\train\00038\00740_00000.png,38
2498,.\train\00038\00740_00001.png,38
2499,.\train\00038\00740_00002.png,38
2500,.\train\00038\00741_00000.png,38
2501,.\train\00038\00741_00001.png,38
2502,.\train\00038\00741_00002.png,38
2503,.\train\00038\00745_00000.png,38
2504,.\train\00038\00745_00001.png,38
2505,.\train\00038\00745_00002.png,38
2506,.\train\00038\00751_00000.png,38
2507,.\train\00038\00751_00001.png,38
2508,.\train\00038\00751_00002.png,38
2509,.\train\00038\00759_00000.png,38
2510,.\train\00038\00759_00001.png,38
2511,.\train\00038\00759_00002.png,38
2512,.\train\00038\00764_00000.png,38
2513,.\train\00038\00764_00001.png,38
2514,.\train\00038\00764_00002.png,38
2515,.\train\00038\00772_00000.png,38
2516,.\train\00038\00772_00001.png,38
2517,.\train\00038\00772_00002.png,38
2518,.\train\00038\00774_00000.png,38
2519,.\train\00038\00774_00001.png,38
2520,.\train\00038\00774_00002.png,38
2521,.\train\00038\00778_00000.png,38
2522,.\train\00038\00778_00001.png,38
2523,.\train\00038\00778_00002.png,38
2524,.\train\00038\00796_00000.png,38
2525,.\train\00038\00796_00001.png,38
2526,.\train\00038\00796_00002.png,38
2527,.\train\00038\00800_00000.png,38
2528,.\train\00038\00800_00001.png,38
2529,.\train\00038\00800_00002.png,38
2530,.\train\00038\00822_00000.png,38
2531,.\train\00038\00822_00001.png,38
2532,.\train\00038\00822_00002.png,38
2533,.\train\00038\00822_00003.png,38
2534,.\train\00038\00822_00004.png,38
2535,.\train\00038\00844_00000.png,38
2536,.\train\00038\00844_00001.png,38
2537,.\train\00038\00844_00002.png,38
2538,.\train\00038\00855_00000.png,38
2539,.\train\00038\00855_00001.png,38
2540,.\train\00038\00855_00002.png,38
2541,.\train\00038\00857_00000.png,38
2542,.\train\00038\00857_00001.png,38
2543,.\train\00038\00857_00002.png,38
2544,.\train\00038\00861_00000.png,38
2545,.\train\00038\00861_00001.png,38
2546,.\train\00038\00861_00002.png,38
2547,.\train\00038\00862_00000.png,38
2548,.\train\00038\00862_00001.png,38
2549,.\train\00038\00862_00002.png,38
2550,.\train\00038\00864_00000.png,38
2551,.\train\00038\00864_00001.png,38
2552,.\train\00038\00864_00002.png,38
2553,.\train\00038\00904_00000.png,38
2554,.\train\00038\00904_00001.png,38
2555,.\train\00038\00904_00002.png,38
2556,.\train\00038\00906_00000.png,38
2557,.\train\00038\00906_00001.png,38
2558,.\train\00038\00906_00002.png,38
2559,.\train\00038\00914_00000.png,38
2560,.\train\00038\00914_00001.png,38
2561,.\train\00038\00914_00002.png,38
2562,.\train\00038\01000_00000.png,38
2563,.\train\00038\01000_00001.png,38
2564,.\train\00038\01000_00002.png,38
2565,.\train\00038\01019_00000.png,38
2566,.\train\00038\01019_00001.png,38
2567,.\train\00038\01019_00002.png,38
2568,.\train\00038\01029_00000.png,38
2569,.\train\00038\01029_00001.png,38
2570,.\train\00038\01029_00002.png,38
2571,.\train\00038\01034_00000.png,38
2572,.\train\00038\01034_00001.png,38
2573,.\train\00038\01034_00002.png,38
2574,.\train\00038\01110_00000.png,38
2575,.\train\00038\01110_00001.png,38
2576,.\train\00038\01110_00002.png,38
2577,.\train\00038\01129_00000.png,38
2578,.\train\00038\01129_00001.png,38
2579,.\train\00038\01129_00002.png,38
2580,.\train\00038\01208_00000.png,38
2581,.\train\00038\01208_00001.png,38
2582,.\train\00038\01208_00002.png,38
2583,.\train\00038\01208_00003.png,38
2584,.\train\00038\01230_00000.png,38
2585,.\train\00038\01230_00001.png,38
2586,.\train\00038\01230_00002.png,38
2587,.\train\00038\01315_00000.png,38
2588,.\train\00038\01315_00001.png,38
2589,.\train\00038\01315_00002.png,38
2590,.\train\00038\01342_00000.png,38
2591,.\train\00038\01342_00001.png,38
2592,.\train\00038\01342_00002.png,38
2593,.\train\00038\01347_00000.png,38
2594,.\train\00038\01347_00001.png,38
2595,.\train\00038\01351_00000.png,38
2596,.\train\00038\01351_00001.png,38
2597,.\train\00038\01351_00002.png,38
2598,.\train\00038\01356_00000.png,38
2599,.\train\00038\01356_00001.png,38
2600,.\train\00038\01356_00002.png,38
2601,.\train\00038\01364_00000.png,38
2602,.\train\00038\01364_00001.png,38
2603,.\train\00038\01364_00002.png,38
2604,.\train\00038\01382_00000.png,38
2605,.\train\00038\01382_00001.png,38
2606,.\train\00038\01382_00002.png,38
2607,.\train\00038\01457_00000.png,38
2608,.\train\00038\01457_00001.png,38
2609,.\train\00038\01457_00002.png,38
2610,.\train\00038\01458_00000.png,38
2611,.\train\00038\01461_00000.png,38
2612,.\train\00038\01461_00001.png,38
2613,.\train\00038\01461_00002.png,38
2614,.\train\00038\01502_00000.png,38
2615,.\train\00038\01502_00001.png,38
2616,.\train\00038\01502_00002.png,38
2617,.\train\00038\01504_00000.png,38
2618,.\train\00038\01511_00000.png,38
2619,.\train\00038\01511_00001.png,38
2620,.\train\00038\01511_00002.png,38
2621,.\train\00038\01526_00000.png,38
2622,.\train\00038\01526_00001.png,38
2623,.\train\00038\01526_00002.png,38
2624,.\train\00038\01684_00000.png,38
2625,.\train\00038\01684_00001.png,38
2626,.\train\00038\01684_00002.png,38
2627,.\train\00038\01713_00000.png,38
2628,.\train\00038\01713_00001.png,38
2629,.\train\00038\01713_00002.png,38
2630,.\train\00038\01839_00000.png,38
2631,.\train\00038\01839_00001.png,38
2632,.\train\00038\01839_00002.png,38
2633,.\train\00038\01840_00000.png,38
2634,.\train\00038\01840_00001.png,38
2635,.\train\00038\01840_00002.png,38
2636,.\train\00038\01846_00000.png,38
2637,.\train\00038\01846_00001.png,38
2638,.\train\00038\01846_00002.png,38
2639,.\train\00038\01847_00000.png,38
2640,.\train\00038\01847_00001.png,38
2641,.\train\00038\01847_00002.png,38
2642,.\train\00038\01849_00000.png,38
2643,.\train\00038\01849_00001.png,38
2644,.\train\00038\01849_00002.png,38
2645,.\train\00038\01853_00000.png,38
2646,.\train\00038\01853_00001.png,38
2647,.\train\00038\01853_00002.png,38
2648,.\train\00038\01919_00000.png,38
2649,.\train\00038\01919_00001.png,38
2650,.\train\00038\01919_00002.png,38
2651,.\train\00038\01953_00000.png,38
2652,.\train\00038\01953_00001.png,38
2653,.\train\00038\01953_00002.png,38
2654,.\train\00038\01954_00000.png,38
2655,.\train\00038\01954_00001.png,38
2656,.\train\00038\01954_00002.png,38
2657,.\train\00038\01960_00000.png,38
2658,.\train\00038\01960_00001.png,38
2659,.\train\00038\01960_00002.png,38
2660,.\train\00038\01961_00000.png,38
2661,.\train\00038\01961_00001.png,38
2662,.\train\00038\01961_00002.png,38
2663,.\train\00038\01963_00000.png,38
2664,.\train\00038\01963_00001.png,38
2665,.\train\00038\01963_00002.png,38
2666,.\train\00039\00291_00000.png,39
2667,.\train\00039\00291_00001.png,39
2668,.\train\00039\00291_00002.png,39
2669,.\train\00039\00620_00000.png,39
2670,.\train\00039\00620_00001.png,39
2671,.\train\00039\00620_00002.png,39
2672,.\train\00039\00622_00000.png,39
2673,.\train\00039\00622_00001.png,39
2674,.\train\00039\00622_00002.png,39
2675,.\train\00039\00623_00000.png,39
2676,.\train\00039\00623_00001.png,39
2677,.\train\00039\00623_00002.png,39
2678,.\train\00039\00626_00000.png,39
2679,.\train\00039\00626_00001.png,39
2680,.\train\00039\00626_00002.png,39
2681,.\train\00039\00628_00000.png,39
2682,.\train\00039\00628_00001.png,39
2683,.\train\00039\00628_00002.png,39
2684,.\train\00039\00629_00000.png,39
2685,.\train\00039\00629_00001.png,39
2686,.\train\00039\00629_00002.png,39
2687,.\train\00039\00639_00000.png,39
2688,.\train\00039\00639_00001.png,39
2689,.\train\00039\00639_00002.png,39
2690,.\train\00039\00640_00000.png,39
2691,.\train\00039\00640_00001.png,39
2692,.\train\00039\00640_00002.png,39
2693,.\train\00039\00643_00000.png,39
2694,.\train\00039\00643_00001.png,39
2695,.\train\00039\00643_00002.png,39
2696,.\train\00039\00644_00000.png,39
2697,.\train\00039\00644_00001.png,39
2698,.\train\00039\00644_00002.png,39
2699,.\train\00039\00647_00000.png,39
2700,.\train\00039\00647_00001.png,39
2701,.\train\00039\00647_00002.png,39
2702,.\train\00039\00648_00000.png,39
2703,.\train\00039\00648_00001.png,39
2704,.\train\00039\00648_00002.png,39
2705,.\train\00039\00651_00000.png,39
2706,.\train\00039\00651_00001.png,39
2707,.\train\00039\00651_00002.png,39
2708,.\train\00039\00678_00000.png,39
2709,.\train\00039\00678_00001.png,39
2710,.\train\00039\00678_00002.png,39
2711,.\train\00039\00923_00000.png,39
2712,.\train\00039\00923_00001.png,39
2713,.\train\00039\00923_00002.png,39
2714,.\train\00039\00924_00000.png,39
2715,.\train\00039\00924_00001.png,39
2716,.\train\00039\00924_00002.png,39
2717,.\train\00039\00934_00000.png,39
2718,.\train\00039\00934_00001.png,39
2719,.\train\00039\00934_00002.png,39
2720,.\train\00039\00940_00000.png,39
2721,.\train\00039\00940_00001.png,39
2722,.\train\00039\00940_00002.png,39
2723,.\train\00039\00944_00000.png,39
2724,.\train\00039\00944_00001.png,39
2725,.\train\00039\00944_00002.png,39
2726,.\train\00039\00953_00000.png,39
2727,.\train\00039\00953_00001.png,39
2728,.\train\00039\00953_00002.png,39
2729,.\train\00039\00955_00000.png,39
2730,.\train\00039\00955_00001.png,39
2731,.\train\00039\00955_00002.png,39
2732,.\train\00039\00958_00000.png,39
2733,.\train\00039\00958_00001.png,39
2734,.\train\00039\00958_00002.png,39
2735,.\train\00039\00962_00000.png,39
2736,.\train\00039\00962_00001.png,39
2737,.\train\00039\00962_00002.png,39
2738,.\train\00039\01005_00000.png,39
2739,.\train\00039\01005_00001.png,39
2740,.\train\00039\01005_00002.png,39
2741,.\train\00039\01006_00000.png,39
2742,.\train\00039\01006_00001.png,39
2743,.\train\00039\01006_00002.png,39
2744,.\train\00039\01011_00000.png,39
2745,.\train\00039\01011_00001.png,39
2746,.\train\00039\01011_00002.png,39
2747,.\train\00039\01037_00000.png,39
2748,.\train\00039\01037_00001.png,39
2749,.\train\00039\01037_00002.png,39
2750,.\train\00039\01038_00000.png,39
2751,.\train\00039\01038_00001.png,39
2752,.\train\00039\01038_00002.png,39
2753,.\train\00039\01098_00000.png,39
2754,.\train\00039\01098_00001.png,39
2755,.\train\00039\01098_00002.png,39
2756,.\train\00039\01100_00000.png,39
2757,.\train\00039\01100_00001.png,39
2758,.\train\00039\01100_00002.png,39
2759,.\train\00039\01100_00003.png,39
2760,.\train\00039\01104_00000.png,39
2761,.\train\00039\01104_00001.png,39
2762,.\train\00039\01104_00002.png,39
2763,.\train\00039\01107_00000.png,39
2764,.\train\00039\01107_00001.png,39
2765,.\train\00039\01107_00002.png,39
2766,.\train\00039\01235_00000.png,39
2767,.\train\00039\01235_00001.png,39
2768,.\train\00039\01235_00002.png,39
2769,.\train\00039\01242_00000.png,39
2770,.\train\00039\01242_00001.png,39
2771,.\train\00039\01242_00002.png,39
2772,.\train\00039\01247_00000.png,39
2773,.\train\00039\01247_00001.png,39
2774,.\train\00039\01247_00002.png,39
2775,.\train\00039\01261_00000.png,39
2776,.\train\00039\01261_00001.png,39
2777,.\train\00039\01261_00002.png,39
2778,.\train\00039\01264_00000.png,39
2779,.\train\00039\01264_00001.png,39
2780,.\train\00039\01264_00002.png,39
2781,.\train\00039\01267_00000.png,39
2782,.\train\00039\01267_00001.png,39
2783,.\train\00039\01267_00002.png,39
2784,.\train\00039\01267_00003.png,39
2785,.\train\00039\01273_00000.png,39
2786,.\train\00039\01273_00001.png,39
2787,.\train\00039\01273_00002.png,39
2788,.\train\00039\01425_00000.png,39
2789,.\train\00039\01425_00001.png,39
2790,.\train\00039\01425_00002.png,39
2791,.\train\00039\01753_00000.png,39
2792,.\train\00039\01753_00001.png,39
2793,.\train\00039\01753_00002.png,39
2794,.\train\00039\01777_00000.png,39
2795,.\train\00039\01777_00001.png,39
2796,.\train\00039\01777_00002.png,39
2797,.\train\00039\01805_00000.png,39
2798,.\train\00039\01805_00001.png,39
2799,.\train\00039\01805_00002.png,39
2800,.\train\00039\01838_00000.png,39
2801,.\train\00039\01838_00001.png,39
2802,.\train\00039\01838_00002.png,39
2803,.\train\00039\01857_00000.png,39
2804,.\train\00039\01857_00001.png,39
2805,.\train\00039\01857_00002.png,39
2806,.\train\00039\01858_00000.png,39
2807,.\train\00039\01858_00001.png,39
2808,.\train\00039\01858_00002.png,39
2809,.\train\00039\01861_00000.png,39
2810,.\train\00039\01861_00001.png,39
2811,.\train\00039\01861_00002.png,39
2812,.\train\00039\01862_00000.png,39
2813,.\train\00039\01862_00001.png,39
2814,.\train\00039\01862_00002.png,39
2815,.\train\00039\01863_00000.png,39
2816,.\train\00039\01863_00001.png,39
2817,.\train\00039\01863_00002.png,39
2818,.\train\00039\01864_00000.png,39
2819,.\train\00039\01864_00001.png,39
2820,.\train\00039\01864_00002.png,39
2821,.\train\00039\01867_00000.png,39
2822,.\train\00039\01867_00001.png,39
2823,.\train\00039\01867_00002.png,39
2824,.\train\00039\01870_00000.png,39
2825,.\train\00039\01870_00001.png,39
2826,.\train\00039\01870_00002.png,39
2827,.\train\00039\01871_00000.png,39
2828,.\train\00039\01871_00001.png,39
2829,.\train\00039\01871_00002.png,39
2830,.\train\00039\01883_00000.png,39
2831,.\train\00039\01883_00001.png,39
2832,.\train\00039\01883_00002.png,39
2833,.\train\00039\01886_00000.png,39
2834,.\train\00039\01886_00001.png,39
2835,.\train\00039\01886_00002.png,39
2836,.\train\00039\01889_00000.png,39
2837,.\train\00039\01889_00001.png,39
2838,.\train\00039\01894_00000.png,39
2839,.\train\00039\01894_00001.png,39
2840,.\train\00039\01894_00002.png,39
2841,.\train\00039\01909_00000.png,39
2842,.\train\00039\01909_00001.png,39
2843,.\train\00039\01909_00002.png,39
2844,.\train\00039\01910_00000.png,39
